,Tipo,Título,ID,Mes Estreno,Año Estreno
322,Short,Pygmalion,tt2371826,6,2000
323,Short,Aberración,tt2582166,10,2001
324,Short,The Appointment,tt3859248,3,2001
325,Short,Sintoma,tt4247628,6,2001
326,Short,La malle,tt5219326,6,2001
327,Short,Bad Ground,tt5300170,7,2001
328,Short,Tuche & Automaton,tt5690858,10,2001
329,Short,Cinemaphobia,tt5764438,9,2001
330,Short,Odio a la gente,tt6127372,6,2001
331,Short,The Institute,tt6277744,11,2001
332,Short,The Vawn,tt6388108,5,2001
333,Short,The Room I Had in Time,tt6561594,,2016
334,Short,Ford Zinedine Zidane,tt17164442,,2001
335,Short,Inside,tt0298934,7,2002
336,Short,As muxicas,tt0308615,,2002
337,Short,Request,tt0310056,4,2006
338,Short,Of Love and Lead,tt0309945,2,2002
339,Short,Mnemosyne,tt0316262,,
340,Short,Una,tt0316833,,
341,Short,Liberata Me,tt0319743,4,2002
342,Short,Sen,tt0328398,9,2002
343,Short,Looped,tt0330579,5,2002
344,Short,Trixter,tt0334544,,
345,Short,La conquista,tt0333757,3,2002
346,Short,Procter,tt0335363,8,2002
347,Short,Gaydar,tt0340124,10,2002
348,Short,Stationery Games,tt0339728,10,2002
349,Short,La mosca y el cadáver,tt0340252,,
350,Short,Sweet Sixteen,tt0341033,12,2002
351,Short,Dans la nuit,tt0343573,2,2002
352,Short,The Apparatik,tt0346520,10,2002
353,Short,The Box Man,tt0346643,11,2002
354,Short,Rabbits,tt0347840,,
355,Short,Waiting for Anna,tt0350300,2,2002
356,Short,Iisko-Matti ja rakkaus,tt0355561,1,2002
357,Short,Last Word,tt0358563,9,2002
358,Short,Equation,tt0358464,10,2003
359,Short,The Open Window,tt0358617,9,2002
360,Short,Room 32,tt0360935,8,2002
361,Short,Lyckantropen,tt0361859,8,2002
362,Short,The Shine,tt0363997,10,2002
363,Short,The Visitor,tt0363190,11,2005
364,Short,Frequency Zero,tt0367755,6,2002
365,Short,The Daemons,tt0369350,1,2002
366,Short,Dégustation,tt0370527,,
367,Short,Polanow,tt0371889,9,2002
368,Short,El hombre del saco,tt0372978,,
369,Short,White Bitch Down,tt0389531,6,2002
370,Short,Elu Sitahotellis,tt0391957,6,2002
371,Short,Ten 31,tt0396891,11,2002
372,Short,Projection,tt0404346,5,2002
373,Short,El pez rojo,tt0404323,7,2002
374,Short,Dentro,tt0403972,5,2002
375,Short,In the Dark We Live,tt0404134,8,2002
376,Short,Alex Venino: Diary of a Hitman,tt0409679,10,2002
377,Short,Frido el gato,tt0427272,,2002
378,Short,Sara tra cielo e mare,tt0433690,9,2002
379,Short,Ungefiltert,tt0437527,6,2002
380,Short,Pollinator,tt0447370,9,2002
381,Short,The East Trail,tt0451047,3,2002
382,Short,Stigma,tt0460573,9,2002
383,Short,Taste It All,tt0473550,7,2002
384,Short,Hajess,tt0476660,4,2002
385,Short,Las puertas,tt0477827,3,2002
386,Short,El cuarto,tt0489684,,2002
387,Short,Juárez: Desierto de esperanza,tt0493735,11,2002
388,Short,Cry,tt0774092,,2002
389,Short,Route 11,tt0783578,5,2002
390,Short,Central Park Jog,tt0783491,5,2002
391,Short,Love Thy Neighbor,tt0808355,11,2002
392,Short,Selbstauslöser,tt0811062,7,2002
393,Short,La corsa,tt0830802,3,2002
394,Short,Fervor,tt0963901,11,2002
395,Short,Possessed,tt0963944,11,2002
396,Short,The Sleeper and the Pin,tt0976215,12,2002
397,Short,Point of View,tt1018766,7,2002
398,Short,Urban Tantra Yogini,tt1033638,5,2002
399,Short,Number 9,tt1040026,8,2002
400,Short,Yume utsutsu,tt10741554,,2002
401,Short,Kono mayonnaise wa yuru sugiru,tt10741518,,2002
402,Short,Xochitonal,tt10939130,7,2002
403,Short,Murder He Wrote,tt11964298,8,2002
404,Short,The Bathroom 2,tt12356382,8,2002
405,Short,The Thicket,tt12586182,1,2002
