,Tipo,Título,ID,Mes Estreno,Año Estreno
39,Movie,Death Warrant,tt0099385,10,1990
40,Movie,Everybody Wins,tt0099520,9,1990
41,Movie,The Exorcist III,tt0099528,6,1991
42,Movie,Megaville,tt0100130,5,1990
43,Movie,Demqov depi pate,tt0100032,5,1990
44,Movie,Siu tau Ah Sing,tt0100970,6,1990
45,Movie,"After Dark, My Sweet",tt0098994,8,1990
46,Movie,Vidma,tt0100858,,
47,Movie,Mountains of the Moon,tt0100196,5,1990
48,Movie,Szürkület,tt0100732,3,1991
49,Movie,Whispers,tt0100926,12,1990
50,Movie,The Witches,tt0100944,12,1990
51,Movie,The Two Jakes,tt0100828,8,1990
52,Movie,Red Snow,tt0102765,6,2017
53,Movie,The Rain Killer,tt0102750,10,1990
54,Movie,Seducción sangrienta,tt0105345,,1990
55,Movie,Filha da Mãe,tt0121283,5,1990
56,Movie,Another Rear View,tt0131782,,
57,Movie,Zagadka Endkhauza,tt0136618,7,1990
58,Movie,Two,tt0145546,10,2003
59,Movie,Fatal Exam,tt0156529,1,1990
60,Movie,Legend,tt0179292,,
61,Movie,This Year's Blonde,tt0180247,,
62,Movie,Majidas,tt0183473,,
63,Movie,Hay algo allá afuera,tt0203558,11,1990
64,Movie,La sposa di San Paolo,tt0208480,8,1990
65,Movie,Ee Kannikoodi,tt0214657,,
66,Movie,Biktima,tt0218843,11,1990
67,Movie,La gata Cristy,tt0237262,,
68,Movie,El homicida,tt0257762,5,1990
69,Movie,Ee Thanutha Veluppan Kalathu,tt0271481,11,1990
70,Movie,No: 20 Madras Mail,tt0271678,2,1990
71,Movie,Top Model 2,tt0274978,,
72,Movie,In Harihar Nagar,tt0278501,,1990
73,Movie,Mukham,tt0278577,,
74,Movie,Marupuram,tt0279948,9,1990
75,Movie,Al filo del terror,tt0284835,3,1990
76,Movie,Chikan densha: Yamenaide motto,tt0287382,8,1990
77,Movie,Depredador chicano,tt0289689,,1990
78,Movie,"Chelo Gómez, detective privado",tt0290520,,
79,Movie,Jungfrau am Abgrund,tt0290910,,
80,Movie,Tejô bôkô-ma: Itaburu!,tt0291509,5,1990
81,Movie,Hanra honban: Joshidaisei bôkô-hen,tt0291228,1,1990
82,Movie,Jongja gol,tt0311368,10,1990
83,Movie,Idealnoe prestuplenie,tt0309701,5,1990
84,Movie,Nuga bulgeun jangmireul geokeotna,tt0334024,10,1990
85,Movie,La zona del silencio,tt0360234,,
86,Movie,Abu Kaliya,tt0369212,,
87,Movie,The Orchestra,tt0373210,6,1991
88,Movie,La secta del sargon,tt0381575,,1990
89,Movie,Viaje directo al infierno,tt0383038,,1990
90,Movie,Non aprite quella porta 3,tt0401696,8,1990
91,Movie,Teri Talash Mein,tt0424491,12,1990
92,Movie,Chelovek iz chyornoi Volgi,tt0465937,12,1990
93,Movie,La bella y la bestia,tt0471093,,1990
94,Movie,Farmandar,tt0793511,,
95,Movie,Scene di Bohème,tt0996508,12,1990
96,Movie,The Exorcist III: Legion,tt10045260,10,2016
97,Movie,Ali va ghool-e jangal,tt1090298,,
98,Movie,The Other Side,tt13924450,,1990
99,Movie,Jason Still Lives Part II - The Ski Resort Murders,tt15465008,,1990
100,Movie,Arrive Alive,tt2710534,,1990
101,Movie,The Adventure of the Disappearing Divan,tt3923734,3,1990
102,Movie,"Nelud, ili V rayu zapreshchena okhota",tt4402980,9,1990
103,Movie,A Flight Trip to Hell,tt4468636,11,1990
104,Movie,Dr. Acula's Halloween 1990,tt4721176,10,1990
105,Movie,Poterpevshiy,tt5790428,,1990
106,Movie,Dominus,tt6244888,6,1990
107,Movie,Juntong te qian dui,tt6788638,,1990
108,Movie,Yu wu mo ying,tt8422674,,1990
109,Movie,Defenseless,tt0099397,8,1991
110,Movie,Passion's Flower,tt0100338,2,1994
111,Movie,The Ballad of the Sad Cafe,tt0101404,5,1991
112,Movie,Krov za krov,tt0102238,2,1991
113,Movie,La double vie de Véronique,tt0101765,10,1991
114,Movie,Dom pod zvyozdnym nebom,tt0101752,,1991
115,Movie,A Kiss Before Dying,tt0102220,11,1991
116,Movie,L'assassin jouait du trombone,tt0101372,9,1991
117,Movie,Bikini Island,tt0101448,10,1991
118,Movie,Au! Ograblenie poezda,tt0101380,11,1991
119,Movie,Till There Was You,tt0100786,7,1991
120,Movie,Liebestraum,tt0102299,11,1991
121,Movie,Kafka,tt0102181,4,1993
122,Movie,Mane,tt0102389,6,1991
123,Movie,Tenkawa densetsu satsujin jiken,tt0103063,3,1991
124,Movie,Shuttlecock,tt0102920,4,1993
125,Movie,Femme Fatale,tt0101866,10,1991
126,Movie,Malina,tt0102383,4,1992
127,Movie,Dead Again,tt0101669,2,1992
128,Movie,Ao Fim da Noite,tt0101359,11,1991
129,Movie,Mortal Thoughts,tt0102469,11,1991
130,Movie,The Cabinet of Dr. Ramirez,tt0101530,12,1991
131,Movie,Lolita al desnudo,tt0101682,,
132,Movie,Backdraft,tt0101393,8,1991
133,Movie,Berlina - Eine Reise ins Ungewisse,tt0101434,,
134,Movie,Afraid of the Dark,tt0101276,1,1992
135,Movie,Final Approach,tt0101874,12,1991
136,Movie,Agnes Cecilia - En sällsam historia,tt0101281,8,1991
137,Movie,Deceived,tt0101694,2,1992
138,Movie,Arifmetika ubiystva,tt0101367,,
139,Movie,The Dark Wind,tt0101664,5,1992
140,Movie,Buicken - store gutter gråter ikke,tt0101517,8,1991
141,Movie,Triple Bogey on a Par Five Hole,tt0103121,1,1993
142,Movie,Mezzaestate,tt0102440,,
143,Movie,Raw Nerve,tt0102761,5,1991
144,Movie,Shattered,tt0102900,1,1992
145,Movie,Missing Pieces,tt0102453,,1991
146,Movie,V.I. Warshawski,tt0103184,1,1992
147,Movie,T. Sventon och fallet Isabella,tt0103028,3,1991
148,Movie,Pure Luck,tt0102729,8,1991
149,Movie,Pizza Man,tt0102676,12,1991
150,Movie,Bereullin ripoteu,tt0103795,6,1991
151,Movie,Poltergeyst-90,tt0102688,,
152,Movie,Cold Heaven,tt0103982,5,1992
153,Movie,The Rapture,tt0102757,10,1991
154,Movie,Prizraki zelyonoy komnaty,tt0102718,,
155,Movie,Per sempre,tt0104289,,
156,Movie,Final Embrace,tt0104266,12,1991
157,Movie,Desire and Hell at Sunset Motel,tt0104088,4,1992
158,Movie,Timescape,tt0104362,5,1992
159,Movie,De mensen onder de trap,tt0105121,4,1992
160,Movie,Motorama,tt0104922,1,1993
161,Movie,Past Midnight,tt0105108,6,1992
162,Movie,Where Sleeping Dogs Lie,tt0105809,6,1993
163,Movie,Ng yee taam jeung: Lui Lok juen - Part II,tt0105846,10,1991
164,Movie,Zhamkete yot or,tt0105889,,1991
165,Movie,Chô shôjo Reiko,tt0125697,11,1991
166,Movie,Sau Crore,tt0155147,12,1991
167,Movie,Naissance d'un Golem,tt0167302,7,2003
168,Movie,Dura,tt0191104,12,1992
169,Movie,Pardehe Akhar,tt0193373,2,1993
170,Movie,Un amore sconosciuto,tt0204813,,
171,Movie,"Feofaniya, risuyushchaya smert",tt0210043,10,1991
172,Movie,Vacaciones de terror 2,tt0220136,4,1991
173,Movie,Satsujin ga ippai,tt0227436,7,1991
174,Movie,Pugni di rabbia,tt0232485,3,1991
175,Movie,Guerreros diabólicos,tt0236271,,
176,Movie,Beggars and Noblemen,tt0262614,,1991
177,Movie,Adayalam,tt0271354,5,1991
178,Movie,Secreto sangriento,tt0275661,,
179,Movie,La huella de un asesino,tt0284195,,
180,Movie,Power Force,tt0284404,12,1991
181,Movie,Chikan densha: Tsûkin nuregoto-shi,tt0287380,9,1991
182,Movie,Madhura Nagarilo,tt0289302,6,1991
183,Movie,Ambiciones que matan,tt0287311,,
184,Movie,La metralleta infernal,tt0295436,11,1991
185,Movie,Sekskazka,tt0295598,,1991
186,Movie,Delito de corrupción,tt0301180,10,1991
187,Movie,Nuga yongui baltobeul boatneunga,tt0307246,4,1991
188,Movie,Sa kabila ng lahat,tt0313547,5,1991
189,Movie,Geomeun hwipalam,tt0315886,6,1991
190,Movie,Ggotgeuneul soke buneun baram,tt0333500,8,1991
191,Movie,Jajeong ihu,tt0333658,10,1991
192,Movie,Meng long zhong de zui e,tt0351332,,
193,Movie,Arangu,tt0353192,9,1991
194,Movie,Irikku M.D. Akathundu,tt0353562,,
195,Movie,A Maldição do Marialva,tt0356858,11,1991
196,Movie,Sisila Giniganee,tt0372528,,
197,Movie,Pedro infante vive?,tt0388327,5,1991
198,Movie,Freonový duch,tt0407805,6,1991
199,Movie,Operación Tijuana,tt0416092,,1991
200,Movie,Invitación a morir,tt0419848,,1991
201,Movie,Crimen en el puerto,tt0422026,,1991
202,Movie,Reportaje gráfico,tt0431358,,1991
203,Movie,Alarido del terror,tt0865427,,1991
204,Movie,Allaeb ma'a alkebar,tt1527057,,1991
205,Movie,Eshtebah,tt1808107,8,1991
206,Movie,Dastoor,tt2619994,11,1991
207,Movie,Lahu Luhan,tt2710542,1,1991
208,Movie,Psycho Sex Killer,tt5104282,,1991
209,Movie,Pokhorony na vtorom etazhe,tt5133120,,1991
210,Movie,Klan,tt5830002,,1991
211,Movie,Ubit 'Shakala',tt5844554,6,1991
212,Movie,You Are Not Alone,tt26896158,,1991
213,Movie,Once Upon a Crime...,tt0101625,3,1992
214,Movie,Body Puzzle,tt0101493,3,1992
215,Movie,Consenting Adults,tt0104006,4,1993
216,Movie,Vacas,tt0103186,12,1993
217,Movie,Basic Instinct,tt0103772,5,1992
218,Movie,Adeus Princesa,tt0103619,5,1992
219,Movie,Arbitr,tt0103712,,1992
220,Movie,Bei gwai waan,tt0103807,7,1992
221,Movie,"Bilet v krasnyy teatr, ili smert grobokopatelya",tt0103814,,
222,Movie,Brother's Keeper,tt0103888,9,1992
223,Movie,Glengarry Glen Ross,tt0104348,1,1993
224,Movie,Forever,tt0104290,5,1992
225,Movie,Kazino,tt0104600,11,1992
226,Movie,Karlsvognen,tt0104596,2,1992
227,Movie,Detour,tt0104093,,
228,Movie,Dust Devil,tt0104155,4,1993
229,Movie,Blue Ice,tt0103848,10,1992
230,Movie,The Gun in Betty Lou's Handbag,tt0104376,8,1992
231,Movie,Belle da morire,tt0103789,,
232,Movie,Dr. Giggles,tt0104139,10,1992
233,Movie,Mo tu,tt0104896,,1992
234,Movie,Erotikkuna kankei,tt0104204,10,1992
235,Movie,Igra vseryoz,tt0104481,,
236,Movie,Eyes of the Beholder,tt0104218,9,1992
237,Movie,Knight Moves,tt0104627,4,1992
238,Movie,Jennifer Eight,tt0104549,11,1992
239,Movie,Equinox,tt0104201,6,1993
240,Movie,Khiladi,tt0104605,6,1992
241,Movie,Star Time,tt0105464,4,1993
242,Movie,Sneakers,tt0105435,1,1993
243,Movie,Svart Lucia,tt0105502,12,1992
244,Movie,Thunderheart,tt0105585,11,1992
245,Movie,Storyville,tt0105480,9,1992
246,Movie,La sentinelle,tt0105356,5,1992
247,Movie,Whispers in the Dark,tt0105811,6,1993
248,Movie,Yiu sau dou si,tt0105869,11,1992
249,Movie,Waterland,tt0105790,9,1996
250,Movie,Zipperface,tt0105898,7,1992
251,Movie,Traces of Red,tt0105631,10,1993
252,Movie,Wild Blue Moon,tt0105817,,1992
253,Movie,Twin Peaks: Fire Walk with Me,tt0105665,6,1992
254,Movie,Who Killed the Baby Jesus,tt0105816,5,1992
255,Movie,Tsena golovy,tt0105649,10,1992
256,Movie,Impolite,tt0107196,9,1992
257,Movie,Ruby Cairo,tt0107999,12,1992
258,Movie,Ooru naito rongu,tt0190230,11,1992
259,Movie,Alibi perfetto,tt0198286,8,1992
260,Movie,Prova di memoria,tt0198933,6,1992
261,Movie,Shiryô no wana 2: Hideki,tt0203132,7,1992
262,Movie,Kiekeboe: Het witte bloed,tt0226038,,1992
263,Movie,La tumba del Atlantico,tt0227694,10,1992
264,Movie,Where Is Memory,tt0235041,10,1992
265,Movie,Happy Hell Night,tt0236283,4,1992
266,Movie,Muerte ciega,tt0257941,5,1992
267,Movie,Tri dnya vne zakona,tt0268706,11,1992
268,Movie,Les eaux dormantes,tt0271475,11,1992
269,Movie,Domnisoara Christina,tt0272585,,2013
270,Movie,Pesadilla Asesina,tt0286889,,
271,Movie,Cazador de cabezas,tt0288470,,
272,Movie,Ubiystvo v Sanshayn-Menor,tt0296910,,
273,Movie,Más allá del deseo,tt0311559,12,1992
274,Movie,Bulkeun shinhoe geodneun yeoja,tt0315337,4,1992
275,Movie,"Cándido de día, Pérez de noche",tt0317299,3,1992
276,Movie,Under Cover of Darkness,tt0331026,2,1992
277,Movie,Jing cheng jie dao,tt0333681,,
278,Movie,Kembalinya Si Janda Kembang,tt0345512,,1992
279,Movie,Misteri wanita berdarah dingin,tt0345665,,1992
280,Movie,The Weekend It Lives,tt0349113,1,1992
281,Movie,Aayushkalam,tt0353154,,
282,Movie,Champakkulam Thachan,tt0353283,,
283,Movie,Utsava Melam,tt0354144,,
284,Movie,Curado de espantos,tt0359123,4,1992
285,Movie,Gongofer,tt0361661,,1992
286,Movie,Hirer Angti,tt0371712,,
287,Movie,Talking Head,tt0386065,10,1992
288,Movie,Anaam,tt0391741,11,1992
289,Movie,Progulka po eshafotu,tt0410478,,1992
290,Movie,Con la mirada perdida,tt0436184,,1992
291,Movie,Muerte infernal,tt0772927,,1992
292,Movie,Mardi dar ayene,tt0780074,,
293,Movie,HeartBeat,tt12751732,12,1992
294,Movie,Jason Part III: The Veiling,tt15465920,,1992
295,Movie,Baaz,tt2015304,11,1992
296,Movie,Try a Dull Knife,tt2933440,10,1992
297,Movie,The Men in Black,tt3355532,11,1992
298,Movie,Inventando un crimen,tt4280730,5,1992
299,Movie,¿Y ... dónde está el muerto?,tt4357620,4,1992
300,Movie,"Slava bogu, ne v Amerike",tt4505004,,1992
301,Movie,On svoyo poluchit,tt5129738,,1992
302,Movie,Tayna,tt6262778,,
303,Movie,Wo di,tt8351742,,1992
304,Movie,Saiylyk,tt8715760,,1992
305,Movie,Isnan didd al-qanun,tt28058045,11,1992
306,Movie,Akio Jissoji's Wonder Museum 1,tt29520561,4,1992
307,Movie,Dama de noche,tt0015724,3,1993
308,Movie,Ji hap chong see: Gung sam,tt0098707,9,1993
309,Movie,Tropical Heat,tt0103124,7,1993
310,Movie,Chyornyy kvadrat,tt0103968,9,1993
311,Movie,Trauma,tt0104053,3,1993
312,Movie,Shang Hai huang di: Sui yue feng yun,tt0105381,1,1993
313,Movie,Vortice mortale,tt0105785,,1993
314,Movie,Acting on Impulse,tt0106216,7,1993
315,Movie,Fire in the Sky,tt0106912,3,1993
316,Movie,Indecent Behavior,tt0107210,11,1993
317,Movie,Night Train to Venice,tt0107683,7,1996
318,Movie,The Mystery of Edwin Drood,tt0107636,4,1993
319,Movie,Perdido por perdido,tt0107805,7,1993
320,Movie,Boxing Helena,tt0106471,9,1993
321,Movie,O Fio do Horizonte,tt0106910,12,1994
322,Movie,Bian cheng lang zi,tt0106409,10,1993
323,Movie,Aqui na Terra,tt0106299,9,1993
324,Movie,Batman: Mask of the Phantasm,tt0106364,12,1993
325,Movie,Ard el ahlam,tt0106304,,
326,Movie,Joshua Tree,tt0106309,3,1993
327,Movie,The Dark Half,tt0106664,4,1993
328,Movie,La ardilla roja,tt0106305,3,1994
329,Movie,Hexed,tt0107107,1,1993
330,Movie,The Firm,tt0106918,10,1993
331,Movie,Fu gui kuang hua,tt0106974,2,1993
332,Movie,De blå ulvene,tt0106443,8,1993
333,Movie,The Hour of the Pig,tt0107146,1,1994
334,Movie,Flesh and Bone,tt0106926,11,1993
335,Movie,To hok wai lung III: Lung gwoh gai nin,tt0108293,1,1993
336,Movie,Trois couleurs: Bleu,tt0108394,9,1993
337,Movie,Malice,tt0107497,5,1995
338,Movie,Snap Dragon,tt0108169,12,1993
339,Movie,Witchboard 2: The Devil's Doorway,tt0108577,9,1993
340,Movie,Who's the Man?,tt0108560,4,1993
341,Movie,Six Degrees of Separation,tt0108149,12,1993
342,Movie,Skin Art,tt0108155,9,1993
343,Movie,Mannen på balkongen,tt0107511,11,1993
344,Movie,Manhattan Murder Mystery,tt0107507,2,1994
345,Movie,Chá Forte com Limão,tt0106570,5,1993
346,Movie,Rising Sun,tt0107969,11,1993
347,Movie,Shang Hai huang di: Xiong ba tian xia,tt0108105,5,1993
348,Movie,The Fugitive,tt0106977,9,1993
349,Movie,Sono kido o tootte,tt0106982,9,1993
350,Movie,The Pelican Brief,tt0107798,4,1994
351,Movie,The Vanishing,tt0108473,10,1993
352,Movie,Navodneniye,tt0107661,5,1995
353,Movie,Striking Distance,tt0108238,7,1994
354,Movie,Sommersby,tt0108185,4,1993
355,Movie,Kodeks beshchestiya,tt0107335,,
356,Movie,Blink,tt0109297,6,1994
357,Movie,Dark Waters,tt0109550,12,1993
358,Movie,Dream Lover,tt0109665,5,1994
359,Movie,Kaspar Hauser,tt0110246,1,1994
360,Movie,Mind Twister,tt0110522,2,1993
361,Movie,Predskazaniye,tt0110883,11,1993
362,Movie,Slaughter of the Innocents,tt0111216,8,1993
363,Movie,E.T.A. Hoffmanns Der Sandmann,tt0111064,7,1993
364,Movie,Wei qing,tt0114905,5,1993
365,Movie,Kidô keisatsu patorebâ: The Movie 2,tt0124770,8,1993
366,Movie,Bums,tt0125026,6,1993
367,Movie,Zgvarze,tt0128857,8,1993
368,Movie,¡Aquí espaantan!,tt0133375,5,1993
369,Movie,Maya,tt0137100,7,1993
370,Movie,Nikki at Night,tt0151758,,
371,Movie,Pehla Nasha,tt0172980,8,1993
372,Movie,Chigireta ai no satsujin,tt0174629,6,1993
373,Movie,Yu yan kuang qing,tt0185035,3,1993
374,Movie,Ching yuk jin cheung,tt0185690,,
375,Movie,Pueblo viejo,tt0200990,3,1993
376,Movie,El asesino del zodiaco,tt0214796,5,1993
377,Movie,Manichitrathazhu,tt0214915,12,1993
378,Movie,Yaneura no sanposha,tt0228254,3,1994
379,Movie,Zapatlela,tt0233979,,
380,Movie,Polnolunie,tt0267833,,1993
381,Movie,Bosque de muerte,tt0282392,,
382,Movie,Kalmasoba Joanesi,tt0288082,,
383,Movie,The Adventures of the Devil's Pulpit,tt0309316,,
384,Movie,Entre el amor y la muerte,tt0314024,,
385,Movie,"Colmillos, el hombre lobo",tt0359092,1,1993
386,Movie,Kohra,tt0373976,,
387,Movie,Culpable o inocente,tt0420568,4,1993
388,Movie,Tahqiqaat,tt0448790,12,1993
389,Movie,Varmacibas meditacija,tt1032936,10,1993
390,Movie,131 Ashghal,tt11707560,9,1993
391,Movie,Lilly,tt1552710,11,1993
392,Movie,Parvaz ra be khater bespar,tt1935196,,
393,Movie,Misery Loves Company,tt4209956,,1993
394,Movie,Shhh!,tt4228378,12,1993
395,Movie,Al Raqss Ma El Shaitan,tt6229830,7,1993
396,Movie,Access Code,tt0086847,7,1994
397,Movie,Voci dal profondo,tt0100881,3,1994
398,Movie,Game of Love,tt0108045,2,1994
399,Movie,Guerrero negro,tt0107054,6,1994
400,Movie,Woman of Desire,tt0108588,3,1994
401,Movie,White Angel,tt0108558,4,1994
402,Movie,Great Moments in Aviation,tt0107042,11,1995
403,Movie,When the Bough Breaks,tt0108555,5,1994
404,Movie,Beg!,tt0109232,5,1994
405,Movie,Almost Dead,tt0109086,3,1994
406,Movie,Ámbar,tt0109094,8,1997
407,Movie,Brahma,tt0109325,9,1994
408,Movie,Chung Hing sam lam,tt0109424,10,1995
409,Movie,Criminal Passion,tt0109503,9,1994
410,Movie,Dead on Sight,tt0109569,9,1994
411,Movie,Amerika,tt0109101,6,1994
412,Movie,Amorosos fantasmas,tt0109108,6,1994
413,Movie,Color of Night,tt0109456,9,1994
414,Movie,999 Sui si hung sau,tt0109026,6,1994
415,Movie,The Client,tt0109446,8,1994
416,Movie,Natlisgeba,tt0109216,,1994
417,Movie,China Moon,tt0109417,3,1994
418,Movie,El diablo nunca duerme,tt0109618,9,1994
419,Movie,Dâkusaido burûsu,tt0109553,10,1994
420,Movie,Boca,tt0109312,9,1994
421,Movie,Sotvorenie Adama,tt0109497,6,2011
422,Movie,Death and the Maiden,tt0109579,3,1995
423,Movie,Clean Slate,tt0109443,5,1994
424,Movie,Felidae,tt0109791,11,1994
425,Movie,Fleshtone,tt0109810,6,1994
426,Movie,De Flat,tt0109808,4,1994
427,Movie,Hey Stranger,tt0110021,10,1994
428,Movie,A Passion to Kill,tt0110791,11,1994
429,Movie,Inside the Goldmine,tt0110141,5,1994
430,Movie,The Last Tattoo,tt0110311,2,1995
431,Movie,Indecent Behavior II,tt0110134,12,1994
432,Movie,Radioland Murders,tt0110939,10,1994
433,Movie,Bez obratnogo adresa,tt0110162,,1994
434,Movie,The Soft Kill,tt0111228,10,1994
435,Movie,J'ai pas sommeil,tt0110171,2,1995
436,Movie,The Roly Poly Man,tt0111010,12,1994
437,Movie,Love Is a Gun,tt0110392,11,1994
438,Movie,Loaded,tt0110374,8,1996
439,Movie,Playmaker,tt0110849,8,1995
440,Movie,The Secret of Roan Inish,tt0111112,2,1995
441,Movie,Midnight Tease,tt0110512,9,1994
442,Movie,The Rook,tt0111013,9,1994
443,Movie,Tief oben,tt0111428,7,2011
444,Movie,Widows' Peak,tt0111712,1,1995
445,Movie,Wes Craven's New Nightmare,tt0111686,1,1995
446,Movie,Rampo,tt0110943,6,1994
447,Movie,Morana,tt0110564,,
448,Movie,Tian guo ni zi,tt0111424,5,1996
449,Movie,Sioux City,tt0111199,4,1994
450,Movie,Uncovered,tt0111549,1,1995
451,Movie,Trois couleurs: Rouge,tt0111495,11,1994
452,Movie,Il mostro,tt0110570,10,1994
453,Movie,Star Trek: Generations,tt0111280,3,1995
454,Movie,Princess Caraboo,tt0110892,12,1994
455,Movie,Mung chai yan,tt0110493,10,1994
456,Movie,Terminal Velocity,tt0111400,2,1995
457,Movie,Nothing to Lose,tt0110693,1,1994
458,Movie,Villhesten,tt0111628,12,1995
459,Movie,Silent Fall,tt0111187,10,1994
460,Movie,The Shadow,tt0111143,11,1994
461,Movie,À la folie,tt0111856,9,1994
462,Movie,In the Mouth of Madness,tt0113409,6,1995
463,Movie,Desert Winds,tt0112849,9,1994
464,Movie,Dulaara,tt0121232,1,1994
465,Movie,La stanza accanto,tt0157062,9,1994
466,Movie,Jian cha nu lang,tt0185596,3,1994
467,Movie,Delitto passionale,tt0194799,7,1994
468,Movie,Días de combate,tt0208115,8,1994
469,Movie,La señorita,tt0210978,6,1994
470,Movie,Il giorno del giudizio,tt0210074,8,1994
471,Movie,Aa Gale Lag Jaa,tt0225013,1,1994
472,Movie,Janam Se Pehle,tt0230358,3,1994
473,Movie,El hombre de Blanco,tt0239042,4,1994
474,Movie,O drapetis tou feggariou,tt0255962,11,1994
475,Movie,Jeoldae salang,tt0273059,6,1994
476,Movie,I gynaika pou epistrefei,tt0291952,11,1994
477,Movie,Una luz en la escalera,tt0311463,11,1994
478,Movie,Eros,tt0311082,4,1994
479,Movie,Dietro la pianura,tt0330214,4,1994
480,Movie,49ilui namja,tt0333041,3,1994
481,Movie,Sha ji si fu,tt0340337,,
482,Movie,Xun chou Yinyangjie,tt0341113,,
483,Movie,"CID Unnikrishnan B.A., B.Ed.",tt0353265,,
484,Movie,Bheesmacharya,tt0353235,,
485,Movie,Njan Kodiswaran,tt0353802,,
486,Movie,Fei tian wu gong,tt0354568,,
487,Movie,Murders and Acquisitions,tt0366799,,
488,Movie,Muralla de tinieblas,tt0372440,5,1994
489,Movie,Vagabunda,tt0376296,4,1994
490,Movie,Yuhokui saem,tt0377009,7,1994
491,Movie,Zalozhniki strakha,tt0401902,,
492,Movie,Taeyangsokui namja,tt0414564,12,1994
493,Movie,Kalabog en Bosyo,tt0424213,,1994
494,Movie,La ragazza di Cortina,tt0440739,11,1994
495,Movie,Las esclavas del sadismo,tt0442212,,1994
496,Movie,Guardianes de la dimensión prohibida,tt0848310,,1994
497,Movie,From Other Worlds,tt10833102,,
498,Movie,Los Angeles 54,tt11595924,12,1994
499,Movie,Lucas Abelardo,tt1318907,12,1994
500,Movie,Sessizlik,tt13509132,,1994
501,Movie,Flea of the Rising Sun,tt14329454,3,1994
502,Movie,Laylat El Katl,tt2304737,5,1994
503,Movie,Usnuvshiy passazhir,tt4533776,,1994
504,Movie,Sins,tt6245948,2,1994
505,Movie,What Does It Mean?,tt6443558,7,1994
506,Movie,Bai ri nü gui,tt6619378,,1994
507,Movie,Murder,tt8698288,11,1994
508,Movie,Shi zi jia xia de mo ying,tt8162796,,1994
509,Movie,Rojal,tt29566394,,1994
510,Movie,Á köldum klaka,tt0109028,8,1996
511,Movie,Dolores Claiborne,tt0109642,1,1996
512,Movie,Jupiter's Wife,tt0110217,9,1995
513,Movie,Mad Dogs and Englishmen,tt0111151,6,1995
514,Movie,Die Knickerbocker-Bande: Das sprechende Grab,tt0111269,12,1996
515,Movie,Toughguy,tt0111464,1,1995
516,Movie,Separate Lives,tt0111125,9,1995
517,Movie,The Grotesque,tt0113224,6,1996
518,Movie,Bodily Harm,tt0112547,4,1995
519,Movie,"301, 302",tt0112257,4,1995
520,Movie,Copycat,tt0112722,3,1996
521,Movie,Congo,tt0112715,8,1995
522,Movie,Innocent Lies,tt0113249,6,1995
523,Movie,L'amore molesto,tt0112352,3,1996
524,Movie,Deadly Sins,tt0112830,10,1995
525,Movie,Feast of July,tt0113044,10,1995
526,Movie,O Convento,tt0112716,9,1995
527,Movie,Haut bas fragile,tt0113273,3,1996
528,Movie,Gold Diggers: The Secret of Bear Mountain,tt0113188,11,1995
529,Movie,Max zéro malgré lui,tt0112602,8,1995
530,Movie,Cafe Society,tt0112611,7,1996
531,Movie,Long man yeh ging wan,tt0113599,6,1995
532,Movie,Devil in a Blue Dress,tt0112857,9,1996
533,Movie,Clockers,tt0112688,1,1996
534,Movie,Creep,tt0112735,,
