,Tipo,Título,ID,Mes Estreno,Año Estreno
388,Short,Taktikk,tt0212546,5,2000
389,Short,Maggie Moore,tt0219156,,
390,Short,Maria & Jose,tt0219909,,
391,Short,Little Sister,tt0221352,,
392,Short,Lucky,tt0236455,2,2000
393,Short,Quantum Project,tt0239860,5,2000
394,Short,Kampvuur,tt0244577,9,2000
395,Short,La promesse,tt0250674,5,2000
396,Short,Beipan,tt0252268,7,2000
397,Short,Thirsty,tt0253805,,
398,Short,Crush,tt0253011,5,2000
399,Short,The Summer of My Deflowering,tt0254305,,
400,Short,The Heart of the World,tt0260948,9,2000
401,Short,Seraglio,tt0262758,4,2000
402,Short,Miss Maria,tt0264910,,
403,Short,M. zkt. vr.,tt0264817,,
404,Short,Walking on the Wild Side,tt0266031,10,2000
405,Short,Billet-doux,tt0264426,,
406,Short,Still,tt0265809,9,2000
407,Short,Flirt,tt0267499,,2000
408,Short,50CC,tt0267242,,
409,Short,Bonbon,tt0269013,5,2000
410,Short,A Porcelain Dream,tt0271726,7,2000
411,Short,Oliver i Olivera,tt0273912,11,2000
412,Short,Talk to Taka,tt0274924,10,2000
413,Short,Verweesde liefdesbrieven,tt0275044,,
414,Short,Moosh,tt0279572,9,2000
415,Short,Amami,tt0281583,,
416,Short,9mm of Love,tt0283834,,
417,Short,Obscuratio,tt0281005,12,2000
418,Short,The Mountain King,tt0284324,4,2001
419,Short,Samaa jyanbo,tt0284455,,
420,Short,Hua yang de nian hua,tt0286704,2,2001
421,Short,But Enough About Me...,tt0291058,,
422,Short,En malas compañías,tt0291887,6,2000
423,Short,Le page de garde,tt0293482,,
424,Short,La carta,tt0298789,,
425,Short,Birthday Time,tt0303769,2,2000
426,Short,Chaperone,tt0303837,,
427,Short,Sargento Garcia,tt0314612,8,2000
428,Short,Quak,tt0316458,,
429,Short,The Decisive Moment,tt0321962,,
430,Short,Might as Well Be Swing,tt0339388,10,2000
431,Short,Blindman's Bluff,tt0342134,4,2000
432,Short,Dating,tt0343578,8,2000
433,Short,Day of the Carp,tt0346841,5,2000
434,Short,Kali tapa karfitsa,tt0359535,,
435,Short,Köd,tt0363753,,
436,Short,Skymaskinen,tt0376191,,2000
437,Short,Floater,tt0376602,8,2000
438,Short,Géraldine,tt0378011,3,2006
439,Short,La noche con Orgalia,tt0382875,,2000
440,Short,Holiday with George,tt0385755,6,2000
441,Short,Amour amenic,tt0400169,6,2000
442,Short,Shorty,tt0415271,4,2000
443,Short,Del Fuego,tt0416677,10,2000
444,Short,The Levines,tt0476669,10,2000
445,Short,The Ice People,tt0478809,,
446,Short,"Love, Fear... and the 14th Street Chicken",tt0758003,,
447,Short,Qui se ressemble s'assemble,tt0785043,,
448,Short,Echek,tt0810072,2,2000
449,Short,"Schön, weniger schön",tt0963197,4,2000
450,Short,Quadrature 300,tt1018923,8,2000
451,Short,Meet Joe Gay,tt1063334,,2000
452,Short,Dos lagrimas,tt10659516,6,2000
453,Short,"Rosa, rosae...",tt1186666,,2000
454,Short,Na Vida de Um Homem Duas Coisas Podem Acontecer,tt12252084,,2000
455,Short,Cupido,tt1482135,,2000
456,Short,Et j'ai vu l'Ermitage,tt15268546,12,2000
457,Short,Venice,tt15281000,,2000
458,Short,Hal and Rory,tt1701958,,
459,Short,Memorias de mi año sabático,tt1852025,12,2000
460,Short,The Love of My Life,tt1863421,1,2000
461,Short,The Trouble with Francis,tt1879081,10,2000
462,Short,A Young Man's Guide to Dating,tt2022320,,2000
463,Short,Bug,tt2093967,,
464,Short,Je t'aime,tt2158565,6,2000
465,Short,Love Supreme,tt2174340,11,2000
466,Short,Smile,tt2203908,6,2000
467,Short,Twisting La Nouvelle Vague,tt3433672,9,2000
468,Short,Svatba Jirího Káry,tt4816926,,2000
469,Short,Kehna To Hai,tt4907268,1,2000
470,Short,Dholna,tt4911792,1,2000
471,Short,Koi Lauta De Woh Pyare Din,tt4909454,1,2000
472,Short,Shaam Se Aankh Mein Nami Si Hai,tt4908648,1,2000
473,Short,Tu Jo Mila,tt4913718,1,2000
474,Short,Vah Vah,tt4909514,1,2000
475,Short,Pyar Ke Geet,tt4911818,1,2000
476,Short,Tera Milna Pal Do Pal Ka,tt4914484,1,2000
